id,intakedate,intakereason,istransfer,sheltercode,identichipnumber,animalname,breedname,basecolour,speciesname,animalage,sexname,location,movementdate,movementtype,istrial,returndate,returnedreason,deceaseddate,deceasedreason,diedoffshelter,puttosleep,isdoa
55564,4/20/17 12:18,Incompatible with owner lifestyle,0,C1704100,9.8102E+14,Margot,Domestic Short Hair,Tortie,Cat,1 year 8 months.,Female,Lobby,6/5/17 0:00,Adoption,0,,Stray,,Died in care,0,0,0
55565,4/20/17 13:37,Stray,0,C1704128,9.8102E+14,Pepper,Domestic Short Hair,Black and Brown,Cat,3 years 7 months.,Female,Feline Nursery,5/2/17 0:00,Adoption,0,,Stray,,Died in care,0,0,0
55567,4/20/17 14:42,Moving,0,D1704108,0A1255764B,Lucy,Terrier,Tan and White,Dog,7 years 9 months.,Female,Adoptable Dogs,5/13/17 0:00,Adoption,0,8/24/17 0:00,Incompatible with owner lifestyle,,Died in care,0,0,0
55567,4/20/17 14:42,Moving,0,D1704108,0A1255764B,Lucy,Terrier,Tan and White,Dog,7 years 9 months.,Female,Adoptable Dogs,8/31/17 0:00,Adoption,0,,Stray,,Died in care,0,0,0
55569,4/20/17 15:42,Unable to Afford,0,C1704125,9.8102E+14,Bella,Siamese,Lilac,Cat,4 years 11 months.,Female,Adoptable Cat Small Colony,7/7/17 0:00,Adoption,0,,Stray,,Died in care,0,0,0
55570,4/20/17 15:50,Stray,0,D1704129,9.8102E+14,Gertie,Beagle,Brown and White,Dog,2 years 7 months.,Female,Adoptable Dogs,5/6/17 0:00,Adoption,0,,Stray,,Died in care,0,0,0
55571,4/20/17 16:11,Unsuitable Accommodation,0,C1704127,9.8102E+14,Cranberry,Domestic Short Hair,Black and White,Cat,1 year 7 months.,Male,Feline Nursery,4/21/17 0:00,Foster,0,5/18/17 0:00,Stray,,Died in care,0,0,0
55571,4/20/17 16:11,Unsuitable Accommodation,0,C1704127,9.8102E+14,Cranberry,Domestic Short Hair,Black and White,Cat,1 year 7 months.,Male,Feline Nursery,5/19/17 0:00,Foster,0,7/7/17 0:00,Stray,,Died in care,0,0,0
55571,4/20/17 16:11,Unsuitable Accommodation,0,C1704127,9.8102E+14,Cranberry,Domestic Short Hair,Black and White,Cat,1 year 7 months.,Male,Feline Nursery,7/7/17 0:00,Adoption,0,,Stray,,Died in care,0,0,0
55572,4/20/17 16:11,Unsuitable Accommodation,0,C1704129,9.8102E+14,Lychee,Domestic Medium Hair,Black and White,Cat,1 year 7 months.,Male,Adoptable Cat Kennels,4/25/17 0:00,Foster,0,5/23/17 0:00,Stray,,Died in care,0,0,0
55572,4/20/17 16:11,Unsuitable Accommodation,0,C1704129,9.8102E+14,Lychee,Domestic Medium Hair,Black and White,Cat,1 year 7 months.,Male,Adoptable Cat Kennels,5/25/17 0:00,Adoption,0,,Stray,,Died in care,0,0,0
55573,4/20/17 16:11,Unsuitable Accommodation,0,C1704130,9.8102E+14,Peach,Domestic Short Hair,Brown and Black,Cat,1 year 7 months.,Female,Feline Nursery,4/21/17 0:00,Foster,0,5/18/17 0:00,Stray,,Died in care,0,0,0
55573,4/20/17 16:11,Unsuitable Accommodation,0,C1704130,9.8102E+14,Peach,Domestic Short Hair,Brown and Black,Cat,1 year 7 months.,Female,Feline Nursery,5/19/17 0:00,Foster,0,7/7/17 0:00,Stray,,Died in care,0,0,0
55573,4/20/17 16:11,Unsuitable Accommodation,0,C1704130,9.8102E+14,Peach,Domestic Short Hair,Brown and Black,Cat,1 year 7 months.,Female,Feline Nursery,7/7/17 0:00,Adoption,0,,Stray,,Died in care,0,0,0
55574,4/20/17 16:11,Unsuitable Accommodation,0,C1704131,9.8102E+14,Apricot,Domestic Short Hair,Silver,Cat,1 year 7 months.,Female,Adoptable Cat Kennels,4/21/17 0:00,Foster,0,5/18/17 0:00,Stray,,Died in care,0,0,0
55574,4/20/17 16:11,Unsuitable Accommodation,0,C1704131,9.8102E+14,Apricot,Domestic Short Hair,Silver,Cat,1 year 7 months.,Female,Adoptable Cat Kennels,5/19/17 0:00,Foster,0,7/7/17 0:00,Stray,,Died in care,0,0,0
55574,4/20/17 16:11,Unsuitable Accommodation,0,C1704131,9.8102E+14,Apricot,Domestic Short Hair,Silver,Cat,1 year 7 months.,Female,Adoptable Cat Kennels,7/7/17 0:00,Adoption,0,,Stray,,Died in care,0,0,0
55575,4/20/17 16:11,Unsuitable Accommodation,0,C1704132,9.8102E+14,Cherry,Domestic Short Hair,Brown,Cat,1 year 8 months.,Female,Feline Nursery,4/27/17 0:00,Foster,0,6/27/17 0:00,Stray,,Died in care,0,0,0
55575,4/20/17 16:11,Unsuitable Accommodation,0,C1704132,9.8102E+14,Cherry,Domestic Short Hair,Brown,Cat,1 year 8 months.,Female,Feline Nursery,6/27/17 0:00,Adoption,0,,Stray,,Died in care,0,0,0
55576,4/20/17 16:11,Unsuitable Accommodation,0,C1704133,9.8102E+14,Coconut,Domestic Short Hair,Silver,Cat,1 year 8 months.,Male,Special Care Cats,4/25/17 0:00,Foster,0,5/23/17 0:00,Stray,,Died in care,0,0,0
55576,4/20/17 16:11,Unsuitable Accommodation,0,C1704133,9.8102E+14,Coconut,Domestic Short Hair,Silver,Cat,1 year 8 months.,Male,Special Care Cats,6/17/17 0:00,Adoption,0,,Stray,,Died in care,0,0,0
55577,4/20/17 16:11,Unsuitable Accommodation,0,C1704134,9.8102E+14,Winter,Domestic Short Hair,Black and White,Cat,2 years 7 months.,Female,Adoptable Cat Big Colony,4/27/17 0:00,Foster,0,6/17/17 0:00,Stray,,Died in care,0,0,0
55577,4/20/17 16:11,Unsuitable Accommodation,0,C1704134,9.8102E+14,Winter,Domestic Short Hair,Black and White,Cat,2 years 7 months.,Female,Adoptable Cat Big Colony,6/18/17 0:00,Adoption,0,,Stray,,Died in care,0,0,0
55578,4/20/17 16:15,Unsuitable Accommodation,0,C1704135,9.8102E+14,Quince,Domestic Short Hair,Black,Cat,1 year 7 months.,Male,Feline Nursery,4/27/17 0:00,Foster,0,6/14/17 0:00,Stray,,Died in care,0,0,0
55578,4/20/17 16:15,Unsuitable Accommodation,0,C1704135,9.8102E+14,Quince,Domestic Short Hair,Black,Cat,1 year 7 months.,Male,Feline Nursery,6/14/17 0:00,Adoption,0,,Stray,,Died in care,0,0,0
55579,4/20/17 16:15,Unsuitable Accommodation,0,C1704136,9.8102E+14,Pitaya,Domestic Short Hair,Silver,Cat,1 year 7 months.,Female,Adoptable Cat Kennels,4/21/17 0:00,Foster,0,5/18/17 0:00,Stray,,Died in care,0,0,0
55579,4/20/17 16:15,Unsuitable Accommodation,0,C1704136,9.8102E+14,Pitaya,Domestic Short Hair,Silver,Cat,1 year 7 months.,Female,Adoptable Cat Kennels,5/19/17 0:00,Foster,0,7/7/17 0:00,Stray,,Died in care,0,0,0
55579,4/20/17 16:15,Unsuitable Accommodation,0,C1704136,9.8102E+14,Pitaya,Domestic Short Hair,Silver,Cat,1 year 7 months.,Female,Adoptable Cat Kennels,7/7/17 0:00,Adoption,0,,Stray,,Died in care,0,0,0
55580,4/20/17 16:15,Unsuitable Accommodation,0,C1704137,9.8102E+14,Strawberry,Domestic Short Hair,Brown and Black,Cat,1 year 7 months.,Female,Adoptable Cat Kennels,4/21/17 0:00,Foster,0,5/18/17 0:00,Stray,,Died in care,0,0,0
55580,4/20/17 16:15,Unsuitable Accommodation,0,C1704137,9.8102E+14,Strawberry,Domestic Short Hair,Brown and Black,Cat,1 year 7 months.,Female,Adoptable Cat Kennels,5/19/17 0:00,Foster,0,7/7/17 0:00,Stray,,Died in care,0,0,0
55580,4/20/17 16:15,Unsuitable Accommodation,0,C1704137,9.8102E+14,Strawberry,Domestic Short Hair,Brown and Black,Cat,1 year 7 months.,Female,Adoptable Cat Kennels,7/7/17 0:00,Adoption,0,,Stray,,Died in care,0,0,0
55581,4/20/17 16:15,Unsuitable Accommodation,0,C1704138,9.8102E+14,Kiwi,Domestic Short Hair,Brown,Cat,1 year 8 months.,Male,Adoptable Cat Kennels,4/25/17 0:00,Foster,0,5/23/17 0:00,Stray,,Died in care,0,0,0
55581,4/20/17 16:15,Unsuitable Accommodation,0,C1704138,9.8102E+14,Kiwi,Domestic Short Hair,Brown,Cat,1 year 8 months.,Male,Adoptable Cat Kennels,5/27/17 0:00,Adoption,0,,Stray,,Died in care,0,0,0
55582,4/20/17 16:15,Unsuitable Accommodation,0,C1704139,9.8102E+14,Persimmon,Domestic Short Hair,Silver,Cat,1 year 8 months.,Female,Feline Nursery,4/27/17 0:00,Foster,0,6/27/17 0:00,Stray,,Died in care,0,0,0
55582,4/20/17 16:15,Unsuitable Accommodation,0,C1704139,9.8102E+14,Persimmon,Domestic Short Hair,Silver,Cat,1 year 8 months.,Female,Feline Nursery,6/27/17 0:00,Adoption,0,,Stray,,Died in care,0,0,0
55583,4/20/17 16:15,Unsuitable Accommodation,0,C1704140,9.8102E+14,Lemon,Domestic Short Hair,Black and White,Cat,1 year 8 months.,Male,Feline Nursery,4/27/17 0:00,Foster,0,6/7/17 0:00,Stray,,Died in care,0,0,0
55583,4/20/17 16:15,Unsuitable Accommodation,0,C1704140,9.8102E+14,Lemon,Domestic Short Hair,Black and White,Cat,1 year 8 months.,Male,Feline Nursery,6/9/17 0:00,Foster,0,6/18/17 0:00,Stray,,Died in care,0,0,0
55583,4/20/17 16:15,Unsuitable Accommodation,0,C1704140,9.8102E+14,Lemon,Domestic Short Hair,Black and White,Cat,1 year 8 months.,Male,Feline Nursery,6/16/17 0:00,Foster,0,6/17/17 0:00,Stray,,Died in care,0,0,0
55583,4/20/17 16:15,Unsuitable Accommodation,0,C1704140,9.8102E+14,Lemon,Domestic Short Hair,Black and White,Cat,1 year 8 months.,Male,Feline Nursery,6/17/17 0:00,Foster,0,6/17/17 0:00,Stray,,Died in care,0,0,0
55583,4/20/17 16:15,Unsuitable Accommodation,0,C1704140,9.8102E+14,Lemon,Domestic Short Hair,Black and White,Cat,1 year 8 months.,Male,Feline Nursery,6/18/17 0:00,Adoption,0,,Stray,,Died in care,0,0,0
55584,4/20/17 16:15,Unsuitable Accommodation,0,C1704141,9.8102E+14,Papaya,Domestic Short Hair,Black and White,Cat,3 years 7 months.,Female,Adoptable Cat Big Colony,4/21/17 0:00,Foster,0,5/18/17 0:00,Stray,,Died in care,0,0,0
55584,4/20/17 16:15,Unsuitable Accommodation,0,C1704141,9.8102E+14,Papaya,Domestic Short Hair,Black and White,Cat,3 years 7 months.,Female,Adoptable Cat Big Colony,5/19/17 0:00,Foster,0,7/7/17 0:00,Stray,,Died in care,0,0,0
55584,4/20/17 16:15,Unsuitable Accommodation,0,C1704141,9.8102E+14,Papaya,Domestic Short Hair,Black and White,Cat,3 years 7 months.,Female,Adoptable Cat Big Colony,9/1/17 0:00,Adoption,0,,Stray,,Died in care,0,0,0
55585,4/20/17 16:19,Unsuitable Accommodation,0,C1704142,9.8102E+14,Olive,Domestic Short Hair,Black,Cat,1 year 7 months.,Female,Lobby,5/15/17 0:00,Foster,0,6/7/17 0:00,Stray,,Died in care,0,0,0
55585,4/20/17 16:19,Unsuitable Accommodation,0,C1704142,9.8102E+14,Olive,Domestic Short Hair,Black,Cat,1 year 7 months.,Female,Lobby,6/9/17 0:00,Foster,0,6/17/17 0:00,Stray,,Died in care,0,0,0
55585,4/20/17 16:19,Unsuitable Accommodation,0,C1704142,9.8102E+14,Olive,Domestic Short Hair,Black,Cat,1 year 7 months.,Female,Lobby,6/18/17 0:00,Adoption,0,,Stray,,Died in care,0,0,0
55586,4/20/17 16:19,Unsuitable Accommodation,0,C1704143,9.8102E+14,Oreo,Domestic Short Hair,Black and grey,Cat,1 year 7 months.,Male,Adoptable Cat Kennels,4/25/17 0:00,Foster,0,5/23/17 0:00,Stray,,Died in care,0,0,0
55586,4/20/17 16:19,Unsuitable Accommodation,0,C1704143,9.8102E+14,Oreo,Domestic Short Hair,Black and grey,Cat,1 year 7 months.,Male,Adoptable Cat Kennels,5/31/17 0:00,Adoption,0,,Stray,,Died in care,0,0,0
55587,4/20/17 16:19,Unsuitable Accommodation,0,C1704144,9.8102E+14,Mandarin,Domestic Short Hair,Black,Cat,3 years 2 months.,Female,Adoptable Cat Big Colony,6/14/17 0:00,Foster,0,6/20/17 0:00,Stray,,Died in care,0,0,0
55587,4/20/17 16:19,Unsuitable Accommodation,0,C1704144,9.8102E+14,Mandarin,Domestic Short Hair,Black,Cat,3 years 2 months.,Female,Adoptable Cat Big Colony,8/17/17 0:00,Adoption,0,,Stray,,Died in care,0,0,0
55588,4/20/17 16:21,Unsuitable Accommodation,0,C1704145,9.8102E+14,Plum,Domestic Short Hair,Black,Cat,1 year 11 months.,Female,Adoptable Cat Glass Colony,4/30/17 0:00,Adoption,0,,Stray,,Died in care,0,0,0
55591,4/20/17 16:36,Stray,0,C1704122,9.8102E+14,Bell,Domestic Short Hair,Black,Cat,1 year 7 months.,Female,Adoptable Cat Small Colony,4/23/17 0:00,Foster,0,6/20/17 0:00,Stray,,Died in care,0,0,0
55591,4/20/17 16:36,Stray,0,C1704122,9.8102E+14,Bell,Domestic Short Hair,Black,Cat,1 year 7 months.,Female,Adoptable Cat Small Colony,6/23/17 0:00,Transfer,0,,Stray,,Died in care,0,0,0
55592,4/20/17 16:36,Stray,0,C1704123,9.8102E+14,Blue,Domestic Short Hair,Black,Cat,1 year 7 months.,Female,Lobby,4/23/17 0:00,Foster,0,6/20/17 0:00,Stray,,Died in care,0,0,0
55592,4/20/17 16:36,Stray,0,C1704123,9.8102E+14,Blue,Domestic Short Hair,Black,Cat,1 year 7 months.,Female,Lobby,7/18/17 0:00,Adoption,0,,Stray,,Died in care,0,0,0
55593,4/21/17 11:44,Transfer from Other Shelter,1,D1704146,9.8102E+14,Luke,Labrador Retriever/Hound,Tan,Dog,2 years 6 months.,Male,Adoptable Dogs,4/25/17 0:00,Adoption,0,,Stray,,Died in care,0,0,0
55594,4/21/17 11:52,Transfer from Other Shelter,1,D1704147,9.8102E+14,Katie,Labrador Retriever,Tan and White,Dog,2 years 0 months.,Female,Adoptable Dogs,4/28/17 0:00,Adoption,0,,Stray,,Died in care,0,0,0
55595,4/21/17 11:55,Transfer from Other Shelter,1,D1704148,9.8102E+14,Brad,Hound,Black and Tan,Dog,3 years 7 months.,Male,Adoptable Dogs,5/6/17 0:00,Adoption,0,,Stray,,Died in care,0,0,0
55596,4/21/17 11:58,Transfer from Other Shelter,1,D1704149,,Gus Gus,Labrador Retriever,Black,Dog,5 years 8 months.,Male,Adoptable Dogs,4/30/17 0:00,Adoption,0,,Stray,,Died in care,0,0,0
55597,4/21/17 12:04,Transfer from Other Shelter,1,D1704150,9.8102E+14,Suzie,Shep Mix/Border Collie,Black and Tan,Dog,2 years 7 months.,Female,Adoptable Dogs,4/27/17 0:00,Adoption,0,,Stray,,Died in care,0,0,0
55598,4/21/17 12:07,Transfer from Other Shelter,0,D1704151,9.8102E+14,Michael,Boxer/Hound,Black and Brown,Dog,4 years 7 months.,Male,Adoptable Dogs,4/28/17 0:00,Adoption,0,,Stray,,Died in care,0,0,0
55600,4/21/17 13:01,Stray,0,C1704147,0A1305512A,Chance,Domestic Short Hair,Grey,Cat,6 years 7 months.,Male,Special Care Cats,5/5/17 0:00,Adoption,0,5/10/17 0:00,Allergies,,Died in care,0,0,0
55600,4/21/17 13:01,Stray,0,C1704147,0A1305512A,Chance,Domestic Short Hair,Grey,Cat,6 years 7 months.,Male,Special Care Cats,7/6/17 0:00,Transfer,0,,Stray,,Died in care,0,0,0
55601,4/21/17 13:32,Stray,0,D1704152,9.8102E+14,Harvard,Coonhound,Brindle and White,Dog,1 year 9 months.,Male,Adoptable Dogs,5/2/17 0:00,Adoption,0,,Stray,,Died in care,0,0,0
55602,4/21/17 13:44,Stray,0,D1704153,9.8102E+14,Lucy,"Poodle, Miniature",White,Dog,11 years 7 months.,Female,Adoptable Dogs,5/2/17 0:00,Adoption,0,,Stray,,Died in care,0,0,0
55604,4/21/17 14:22,Stray,0,P1704001,,Miss Piggy,Pot Bellied,White and Orange,Pig,2 years 7 months.,Female,Special Care Dogs,5/3/17 0:00,Adoption,0,,Stray,,Died in care,0,0,0
55610,4/21/17 15:45,Moving,0,D1704156,9.8102E+14,Peyton,Beagle,Tricolour,Dog,12 years 7 months.,Female,Adoptable Dogs,5/13/17 0:00,Adoption,0,,Stray,,Died in care,0,0,0
55611,4/21/17 15:57,Stray,0,C1704156,9.11001E+14,Chickie,Bengal,Black Tortie,Cat,5 years 8 months.,Female,Stray Cats,4/22/17 0:00,Reclaimed,0,,Stray,,Died in care,0,0,0
55612,4/21/17 18:05,Stray,0,B1704124,,Rocky Balboa,Parakeet,Blue,Bird,2 years 7 months.,Male,Lobby,5/6/17 0:00,Adoption,0,,Stray,,Died in care,0,0,0
55613,4/22/17 0:22,Police Assist,0,D1704126,,Remington,German Shepherd Dog,Black,Dog,2 years 0 months.,Male,Stray Dogs Beta,4/23/17 0:00,Reclaimed,0,,Stray,,Died in care,0,0,0
55616,4/22/17 9:13,Rabies Monitoring,0,D1704003,,Hoover,Shar-Pei/Pit Bull Terrier,Brown,Dog,5 years 7 months.,Male,Stray Dogs Theta,5/2/17 0:00,Reclaimed,0,,Stray,,Died in care,0,0,0
55617,4/22/17 11:07,Stray,0,D1704157,9.85112E+14,Cruiser,Yorkshire Terrier,Tan and Black,Dog,8 years 7 months.,Male,Veterinary office,5/3/17 0:00,Adoption,0,,Stray,,Died in care,0,0,0
55618,4/22/17 12:05,Stray,0,D1704128,9.85112E+14,Rafiki,Pug/Labrador Retriever,Black,Dog,3 years 9 months.,Male,Stray Dogs Theta,4/23/17 0:00,Reclaimed,0,,Stray,,Died in care,0,0,0
55619,4/22/17 12:21,Stray,0,D1704158,9.8102E+14,John,Walker Hound,Tricolour,Dog,4 years 7 months.,Male,Adoptable Dogs,6/26/17 0:00,Adoption,0,7/7/17 0:00,Incompatible with owner lifestyle,,Died in care,0,0,0
55619,4/22/17 12:21,Stray,0,D1704158,9.8102E+14,John,Walker Hound,Tricolour,Dog,4 years 7 months.,Male,Adoptable Dogs,7/21/17 0:00,Adoption,0,,Stray,,Died in care,0,0,0
55622,4/22/17 13:39,TNR - Trap/Neuter/Release,0,D1704161,9.8102E+14,Megan,Beagle,Tricolour,Dog,5 years 7 months.,Female,Adoptable Dogs,5/1/17 0:00,Adoption,0,,Stray,,Died in care,0,0,0
55623,4/22/17 13:44,Stray,0,D1704162,9.8102E+14,Dexter,Beagle,Tricolour,Dog,9 years 8 months.,Male,Adoptable Dogs,4/28/17 0:00,Adoption,0,,Stray,,Died in care,0,0,0
55624,4/22/17 15:26,Incompatible with owner lifestyle,0,C1704161,9.8102E+14,Jim,Domestic Short Hair,Black and Brown,Cat,2 years 1 month.,Male,Adoptable Cat Glass Colony,4/29/17 0:00,Adoption,0,,Stray,,Died in care,0,0,0
55625,4/22/17 17:04,Stray,0,D1704163,9.8102E+14,Holly,"Labrador Retriever/Poodle, Standard",Red,Dog,3 years 7 months.,Female,Stray Dogs Theta,4/24/17 0:00,Reclaimed,0,10/28/17 0:00,Stray,,Died in care,0,0,0
55625,4/22/17 17:04,Stray,0,D1704163,9.8102E+14,Holly,"Labrador Retriever/Poodle, Standard",Red,Dog,3 years 7 months.,Female,Stray Dogs Theta,10/28/17 0:00,Reclaimed,0,,Stray,,Died in care,0,0,0
55626,4/23/17 14:33,Unable to Afford,0,D1704164,,Rafiki,Labrador Retriever/Pug,Black,Dog,3 years 7 months.,Male,Check-in,4/23/17 0:00,Reclaimed,0,,Stray,,Died in care,0,0,0
55627,4/23/17 14:49,Stray,0,D1704165,,Marshal,Border Collie,Black,Dog,11 years 8 months.,Male,Stray Dogs Theta,4/24/17 0:00,Reclaimed,0,,Stray,,Died in care,0,0,0
55631,4/24/17 12:02,Stray,0,C1704148,,Roxie,Domestic Short Hair,Grey and White,Cat,2 years 6 months.,Male,Stray Cats,5/3/17 0:00,Adoption,0,,Stray,,Died in care,0,0,0
55633,4/24/17 13:47,Stray,0,D1704168,9.8102E+14,Rosie,German Shepherd Dog/Mix,Black,Dog,2 years 8 months.,Female,Stray Dogs Beta,4/27/17 0:00,Reclaimed,0,,Stray,,Died in care,0,0,0
55634,4/24/17 14:14,Stray,0,D1704169,9.8102E+14,Bubby,Labrador Retriever/Mix,Black,Dog,3 years 7 months.,Male,Adoptable Dogs,5/15/17 0:00,Adoption,0,,Stray,,Died in care,0,0,0
55635,4/24/17 14:20,Stray,0,C1704150,9.8102E+14,Rutger,Domestic Short Hair,Black,Cat,3 years 1 month.,Male,Adoptable Cat Glass Colony,5/5/17 0:00,Adoption,0,,Stray,,Died in care,0,0,0
55637,4/24/17 15:32,Stray,0,D1704170,,Logic,Pitbull/Hound,White,Dog,4 years 6 months.,Male,Stray Dogs Theta,4/25/17 0:00,Reclaimed,0,,Stray,,Died in care,0,0,0
55639,4/24/17 20:32,Stray,0,D1704155,N/A,Sonny,Chow Chow/German Shepherd Dog,Brown,Dog,10 years 0 months.,Male,Stray Dogs Theta,4/27/17 0:00,Reclaimed,0,4/27/17 0:00,Owner requested Euthanasia,4/27/17 0:00,Owner Requested,0,1,0
55640,4/25/17 10:39,Stray,0,C1704157,9.8102E+14,Una,Domestic Short Hair,Orange,Cat,4 years 7 months.,Female,Check-in,5/4/17 0:00,Foster,0,7/31/17 0:00,Stray,,Died in care,0,0,0
55640,4/25/17 10:39,Stray,0,C1704157,9.8102E+14,Una,Domestic Short Hair,Orange,Cat,4 years 7 months.,Female,Check-in,8/4/17 0:00,Foster,0,8/6/17 0:00,Stray,,Died in care,0,0,0
55640,4/25/17 10:39,Stray,0,C1704157,9.8102E+14,Una,Domestic Short Hair,Orange,Cat,4 years 7 months.,Female,Check-in,8/12/17 0:00,Adoption,0,,Stray,,Died in care,0,0,0
55641,4/25/17 10:41,Stray,0,C1704158,9.8102E+14,Big Tux,Domestic Medium Hair,Buff,Cat,4 years 8 months.,Male,Adoptable Cat Kennels,5/5/17 0:00,Adoption,0,,Stray,,Died in care,0,0,0
55642,4/25/17 11:19,Police Assist,0,D1704078,,King,Pitbull/Mix,Brindle,Dog,3 years 10 months.,Male,Stray Dogs Beta,4/25/17 0:00,Reclaimed,0,,Stray,,Died in care,0,0,0
55643,4/25/17 11:24,Police Assist,0,D1704171,,Sissy,Shih Tzu,Black and White,Dog,12 years 7 months.,Female,Stray Dogs Beta,4/25/17 0:00,Reclaimed,0,,Stray,,Died in care,0,0,0
55644,4/25/17 12:59,Biting,0,D1704172,9.8102E+14,Chubbz,Pit Bull Terrier/Bully Breed Mix,White,Dog,2 years 2 months.,Male,Stray Dogs Beta,6/19/17 0:00,Adoption,0,6/19/17 0:00,Rabies Monitoring,6/30/17 0:00,Temperament/Behavior,0,1,0
55645,4/25/17 15:39,Stray,0,D1704173,0A12557277,Corbin,Pitbull,Black,Dog,6 years 7 months.,Male,Stray Dogs Beta,4/26/17 0:00,Reclaimed,0,,Stray,,Died in care,0,0,0
55647,4/25/17 16:44,Stray,0,D1704174,9.8102E+14,Hannah,Pitbull/Mix,Black,Dog,3 years 1 month.,Female,Adoptable Dogs,5/19/17 0:00,Adoption,0,6/4/19 0:00,Stray,,Died in care,0,0,0
55647,4/25/17 16:44,Stray,0,D1704174,9.8102E+14,Hannah,Pitbull/Mix,Black,Dog,3 years 1 month.,Female,Adoptable Dogs,6/4/19 0:00,Reclaimed,0,,Stray,,Died in care,0,0,0
55648,4/25/17 17:38,Stray,0,D1704175,9.8102E+14,Krista,Miniature Pinscher,Black and Tan,Dog,3 years 10 months.,Female,Adoptable Dogs,5/4/17 0:00,Adoption,0,,Stray,,Died in care,0,0,0
55649,4/25/17 17:48,Stray,0,D1704176,0A123A062C,Reggie,Labrador Retriever,Black,Dog,8 years 0 months.,Male,Stray Dogs Theta,4/26/17 0:00,Reclaimed,0,,Stray,,Died in care,0,0,0
55651,4/26/17 14:18,Stray,0,C1704177,9.8102E+14,Cheyenne,Domestic Short Hair,Black,Cat,2 years 1 month.,Female,Adoptable Cat Glass Colony,5/5/17 0:00,Adoption,0,,Stray,,Died in care,0,0,0
55652,4/26/17 14:41,Stray,0,D1704178,31853812,Benny,Pug/Beagle,Fawn,Dog,6 years 7 months.,Male,Stray Dogs Beta,4/27/17 0:00,Reclaimed,0,,Stray,,Died in care,0,0,0
55653,4/26/17 14:55,Incompatible with owner lifestyle,0,D1704177,9.82E+14,Mr. Cat,Hound/Mix,White and Tan,Dog,2 years 6 months.,Male,Adoptable Dogs,5/19/17 0:00,Adoption,0,,Stray,,Died in care,0,0,0
55654,4/26/17 16:15,Incompatible with owner lifestyle,0,C1704178,9.8102E+14,Miss Keekee,Domestic Short Hair,Tabbico,Cat,6 years 2 months.,Female,Stray Cats,5/2/17 0:00,Adoption,0,,Stray,,Died in care,0,0,0
55655,4/27/17 8:58,Stray,0,D1704179,,Yogi,Basenji/Collie,Brown and White,Dog,4 years 3 months.,Male,Stray Dogs Beta,4/30/17 0:00,Reclaimed,0,,Stray,,Court Order/ Legal,0,0,0
55656,4/27/17 8:58,Stray,0,D1704180,,Hunter,Coonhound/Mix,White and Brown,Dog,5 years 7 months.,Male,Stray Dogs Beta,4/30/17 0:00,Reclaimed,0,,Stray,,Court Order/ Legal,0,0,0
55657,4/27/17 12:14,Incompatible with owner lifestyle,0,D1704181,9.8102E+14,Charli,Bloodhound/Mix,Red,Dog,1 year 11 months.,Female,Adoptable Dogs,5/2/17 0:00,Adoption,0,,Stray,,Court Order/ Legal,0,0,0
55658,3/21/17 0:00,Born in Shelter,0,C1703181,9.8102E+14,Ichi,Domestic Short Hair,Black,Cat,1 year 7 months.,Female,Adoptable Cat Small Colony,3/26/17 0:00,Foster,0,6/4/17 0:00,Stray,,Died in care,0,0,0
55658,3/21/17 0:00,Born in Shelter,0,C1703181,9.8102E+14,Ichi,Domestic Short Hair,Black,Cat,1 year 7 months.,Female,Adoptable Cat Small Colony,6/16/17 0:00,Adoption,0,,Stray,,Died in care,0,0,0
55659,3/21/17 0:00,Born in Shelter,0,C1703182,9.8102E+14,Ni,Domestic Short Hair,Black,Cat,1 year 7 months.,Male,Adoptable Cat Kennels,3/26/17 0:00,Foster,0,6/4/17 0:00,Stray,,Died in care,0,0,0
55659,3/21/17 0:00,Born in Shelter,0,C1703182,9.8102E+14,Ni,Domestic Short Hair,Black,Cat,1 year 7 months.,Male,Adoptable Cat Kennels,6/10/17 0:00,Adoption,0,,Stray,,Died in care,0,0,0
55660,3/21/17 0:00,Born in Shelter,0,C1703183,9.8102E+14,San,Domestic Short Hair,Black,Cat,2 years 3 months.,Male,Adoptable Cat Small Colony,3/26/17 0:00,Foster,0,6/4/17 0:00,Stray,,Died in care,0,0,0
55660,3/21/17 0:00,Born in Shelter,0,C1703183,9.8102E+14,San,Domestic Short Hair,Black,Cat,2 years 3 months.,Male,Adoptable Cat Small Colony,6/16/17 0:00,Adoption,0,,Stray,,Died in care,0,0,0
55661,3/21/17 0:00,Born in Shelter,0,C1703184,9.8102E+14,Shi,Domestic Short Hair,Black,Cat,1 year 7 months.,Male,Adoptable Cat Kennels,3/26/17 0:00,Foster,0,6/4/17 0:00,Stray,,Died in care,0,0,0
